Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3300370030003900,Jerry Kelly,0.44,24.0,6.0,72837.0,Marble,110.92,33.0,No,No,No,Roadways,No,Working Class,Yes,08/13/18,08/10/18,"South Mitchellland, SC 18695",749.91
fffe3300350035003300,Theresa Boyd,0.86,55.0,37.0,593389.0,Brass,1294.48,57.18,No,No,No,Waterways,No,Wealthy,Yes,08/12/16,08/11/16,"Wellsfurt, UT 58254",6781.53
fffe3800350032003300,Jeffery Krulik,0.5,26.0,9.0,1193.0,Aluminium,6.83,24.87,Yes,No,No,Waterways,No,Working Class,No,11/08/17,11/08/17,"Aprilside, WA 12540",349.03
fffe3100320035003000,Dorothy Kubie,,51.0,,23972911.0,Stone,68090.98,92.93,No,No,No,,No,Working Class,No,01/24/17,01/24/17,"Maxwellside, CA 17927",-588183.2
fffe3100310038003400,Madeline Sharpe,0.38,37.0,11.0,,Wood,6.71,24.47,No,No,Yes,,No,Working Class,,06/26/15,06/29/15,DPO AE 48877,283.6
fffe3600380030003400,Katie Wiggins,0.84,15.0,6.0,361.0,Aluminium,6.61,17.16,No,No,No,Roadways,No,Working Class,No,09/29/17,09/27/17,FPO AE 49358,513.68
fffe3100380031003200,Grace Loudermilk,0.81,33.0,,34602.0,Bronze,17.29,36.92,No,No,No,Roadways,No,Wealthy,,02/09/15,02/09/15,FPO AA 15484,1556.79
fffe320039003100,Sharon Joyce,0.06,9.0,5.0,99.0,,3.8,21.82,No,Yes,No,,No,Wealthy,,01/19/18,01/21/18,APO AP 77591,147.99
fffe3100350030003300,Margaret Dawson,,27.0,6.0,1843.0,Clay,5.42,23.48,Yes,Yes,Yes,Airways,Yes,Working Class,,06/15/18,06/15/18,"Batestown, ME 96972",437.59
fffe3500380038003300,Kevin Colantuono,0.38,28.0,9.0,3323.0,,4.7,19.76,No,No,No,,Yes,Wealthy,No,05/06/16,05/04/16,"South Kimberly, ND 93218",324.73
fffe3300350037003200,Jason Chowenhill,0.53,41.0,,61820.0,Brass,247.45,53.04,No,No,No,Waterways,No,Working Class,,04/28/17,04/30/17,"Mullinsstad, GA 36598",1125.38
fffe3300390038003300,James Oconnell,0.65,17.0,,6099.0,,28.04,38.22,No,Yes,Yes,Roadways,No,Wealthy,No,03/16/15,03/14/15,"South Johnny, DE 02134",833.33
fffe3300360031003500,Keith Lynch,0.37,18.0,,555032.0,Stone,1585.6,75.79,No,No,No,,No,Working Class,No,11/17/18,11/13/18,"Harperfort, DE 23392",3564.53
fffe3900350039003800,Bobbie Fuson,0.02,12.0,8.0,27948.0,Stone,26.89,66.91,Yes,Yes,Yes,Airways,No,Wealthy,No,12/21/18,12/25/18,"Nixonberg, AL 40313",501.03
fffe3500390033003500,Jane White,0.75,30.0,12.0,3155.0,Clay,7.75,21.02,Yes,No,No,Waterways,Yes,Working Class,No,09/12/16,09/08/16,"East Richardville, MS 61686",899.66
fffe3100360035003000,Thelma Friesner,0.75,,17.0,5296.0,,21.58,55.86,No,No,No,,No,Working Class,No,01/10/16,01/08/16,"Martinborough, OR 32511",1724.55
fffe3400340036003600,Pete Humphreys,0.79,5.0,4.0,237.0,Brass,5.22,18.88,Yes,No,Yes,Waterways,No,Working Class,No,02/02/17,02/03/17,"Brandifurt, MT 49597",322.54
fffe3100360031003300,Nicolas Matherly,0.22,16.0,7.0,3330.0,Brass,11.22,20.81,Yes,No,No,Waterways,No,Working Class,Yes,12/09/16,12/10/16,"South Bruceview, MA 51708",-205.17
fffe3500360037003800,Michael Wilkins,0.77,28.0,13.0,4900.0,Clay,28.02,23.0,No,No,Yes,Airways,Yes,Working Class,No,07/03/19,07/06/19,"New Andrea, GA 77982",835.68
fffe3400320032003100,Crystal Jimenez,0.63,19.0,6.0,2240.0,Brass,10.21,17.03,Yes,No,No,Waterways,No,Working Class,No,03/09/17,03/11/17,"New Sarah, MN 40253",-282.95
fffe3400300039003600,Jimmy Cartwright,0.47,12.0,8.0,99414.0,Stone,154.15,96.56,No,Yes,No,Airways,No,Working Class,,05/31/17,05/31/17,DPO AE 69902,1553.21
fffe380035003600,Garland Wright,0.81,,4.0,26.0,Aluminium,3.42,18.11,No,No,No,Waterways,No,Working Class,Yes,05/21/18,05/20/18,"Mcgrathview, PA 66137",220.81
fffe3500320030003700,Jamaal Harrison,0.4,25.0,11.0,456266.0,Marble,654.16,64.89,No,Yes,No,,No,Working Class,No,07/30/16,07/27/16,"West Jack, IL 64842",6032.72
fffe3400370037003100,Brandon Baskerville,0.89,18.0,8.0,6537.0,Brass,10.74,61.43,No,Yes,Yes,,No,Working Class,No,08/30/16,08/30/16,"East Jakestad, MS 33012",1724.53
fffe3200300039003300,Nicolas Merrell,0.36,,5.0,,Bronze,4.46,15.7,No,No,No,Roadways,No,Working Class,No,06/15/15,06/15/15,"Lynchmouth, MT 91226",166.15
fffe3100300031003200,Rafael Randall,,35.0,6.0,1652.0,Clay,8.24,20.95,No,No,No,Roadways,Yes,Working Class,No,12/23/16,12/26/16,"North Kristinview, ND 52809",539.97
fffe3500300039003300,Marilyn Kwon,0.19,26.0,14.0,,,4.35,45.81,Yes,Yes,No,Airways,Yes,Working Class,No,05/24/17,05/22/17,"North Katherine, NJ 26135",437.38
fffe3400360039003500,Faye Martinez,0.1,19.0,6.0,146.0,,6.27,10.87,Yes,Yes,No,,No,Wealthy,No,05/28/19,05/29/19,"Brookstown, WI 08921",129.93
fffe3100380030003500,Ardella Bell,0.8,46.0,14.0,6333.0,Clay,30.62,62.93,No,Yes,Yes,Airways,Yes,Working Class,No,10/28/16,10/26/16,"Susanberg, WV 45086",3467.74
fffe3200340037003600,Rita Sarro,0.39,11.0,8.0,320.0,Aluminium,6.65,16.93,No,Yes,Yes,Airways,No,Wealthy,No,05/04/19,05/02/19,"Port Phillip, NM 99507",252.25
fffe3900390031003200,Jennie Baker,0.79,28.0,14.0,647.0,Aluminium,6.15,23.67,No,Yes,No,Airways,No,Wealthy,No,02/07/15,02/11/15,"Robertfurt, WY 07713",790.16
fffe3300390036003500,Randall Ramsey,0.68,16.0,7.0,62382.0,,490.82,38.14,Yes,No,No,Waterways,No,Working Class,Yes,08/05/17,08/06/17,"Mcclureberg, AL 16474",3306.94
fffe3400330036003600,Lee Saville,0.5,20.0,9.0,2127.0,,7.23,14.74,No,No,No,,Yes,Working Class,No,07/25/19,07/28/19,"North Philip, LA 98355",275.94
fffe310031003600,Brenda Medina,0.93,32.0,,744.0,Wood,5.26,11.3,Yes,No,No,Waterways,No,Working Class,,11/06/16,11/05/16,"North Wandastad, GA 88626",596.34
fffe32003800,Justin Dorsey,0.05,14.0,6.0,,Marble,19.86,49.89,Yes,No,No,,No,Wealthy,No,06/19/16,06/21/16,"New Rachel, NJ 82049",327.73
fffe3600310035003700,Rachael Grill,0.32,44.0,16.0,13813.0,,44.6,26.62,No,Yes,No,Airways,Yes,Wealthy,No,05/16/18,05/13/18,"South Felicia, IN 98613",800.98
fffe3600370030003500,Rebecca Miller,0.98,29.0,10.0,1353.0,Aluminium,6.36,22.58,No,No,Yes,Roadways,No,Working Class,No,08/28/15,08/27/15,"Duaneberg, NM 65631",1445.06
fffe3100330038003500,Donna Rademacher,0.29,13.0,8.0,164.0,Wood,4.52,24.03,Yes,No,No,Waterways,No,Working Class,,01/08/16,01/09/16,"Lake Tony, CT 78257",182.49
fffe3900310038003300,Wendi Engle,0.81,29.0,17.0,1209.0,Wood,6.8,13.31,No,No,No,Roadways,No,Working Class,Yes,11/28/15,11/25/15,FPO AA 74094,652.51
fffe3200350036003200,Ronald Jackson,0.09,35.0,11.0,34085.0,Brass,84.71,80.68,No,No,Yes,Roadways,No,Wealthy,No,09/01/16,09/03/16,"East Tammymouth, CT 26202",712.26
fffe32003300,Jesse Kolden,0.83,24.0,8.0,164.0,Wood,5.59,12.0,Yes,No,Yes,,No,Working Class,,10/08/16,10/08/16,APO AP 44808,481.53
fffe3700340033003100,Robin Strom,0.8,34.0,8.0,4870.0,Bronze,9.87,21.27,No,No,No,Roadways,No,Working Class,No,08/21/19,08/20/19,"New Daniel, CO 04168",1667.38
fffe3800350032003600,Clifford Walton,0.61,45.0,16.0,6962.0,Clay,27.87,92.02,No,Yes,Yes,Roadways,Yes,Working Class,No,10/19/16,10/20/16,"Lake David, ND 96845",2297.81
fffe3400350035003100,Christopher Clark,0.76,5.0,5.0,1539.0,Marble,3.05,22.79,Yes,No,No,Waterways,No,Wealthy,No,02/26/17,03/02/17,"East Robertview, MD 18920",321.21
fffe3500390035003700,Debrah Gillespie,0.05,20.0,6.0,81599.0,Stone,45.12,39.26,No,Yes,No,Airways,No,Working Class,No,03/21/19,03/18/19,"Roseburgh, WA 60146",569.57
fffe3400320031003400,Elizabeth Mccombs,0.77,28.0,9.0,439575.0,,612.43,90.03,No,No,No,Roadways,No,Working Class,,08/14/16,08/18/16,"New Bradley, DC 37668",14674.51
fffe3700330039003200,Gloria Powell,0.3,21.0,13.0,6925.0,Brass,34.19,67.78,No,No,No,Roadways,No,Wealthy,No,07/04/19,07/06/19,"Port Brandonchester, IN 08651",575.91
fffe3500330038003600,Billie Aviles,0.33,,3.0,53.0,Clay,3.45,21.91,No,Yes,No,Airways,Yes,Wealthy,Yes,04/24/15,04/28/15,"Joshuaborough, KS 49403",175.28
fffe3700360039003400,Allene Phillips,0.41,15.0,7.0,81.0,Wood,3.91,13.4,No,Yes,Yes,Airways,No,Wealthy,No,06/11/17,06/07/17,"Kingchester, KY 32169",198.88
fffe3300320039003200,Kristina Hepler,0.08,,7.0,714.0,Clay,4.51,23.74,Yes,No,No,Waterways,Yes,Wealthy,No,05/12/19,05/11/19,"Phammouth, WY 38001",185.82
fffe3600370037003700,Charles Bates,0.86,19.0,6.0,1262.0,Clay,6.14,14.94,No,No,Yes,Roadways,Yes,Working Class,No,07/15/17,07/15/17,"Christopherton, FL 66963",658.62
fffe3700300035003800,Cecil Perez,0.53,14.0,8.0,1234.0,Clay,3.43,23.63,Yes,Yes,No,Airways,Yes,Working Class,No,12/09/15,12/09/15,"Harmonberg, CA 53927",-355.58
fffe3100350039003600,John Muncie,0.76,21.0,7.0,4604.0,,8.66,23.89,No,No,No,,No,Working Class,No,09/29/15,09/28/15,"Gregoryfort, NV 52629",939.29
fffe3300320034003600,Thomas Forte,0.06,21.0,10.0,279574.0,Stone,771.63,61.73,Yes,Yes,Yes,Airways,No,Working Class,No,02/12/15,02/13/15,APO AA 79481,2472.37
fffe3800330034003500,Angela Lawson,0.36,12.0,8.0,2883.0,Bronze,4.13,20.64,No,No,No,Roadways,No,Working Class,No,02/01/16,01/31/16,"South Danielfurt, DC 76991",220.98
fffe3800300031003600,Travis Shaffer,0.2,12.0,7.0,55016.0,Stone,158.44,45.0,Yes,No,Yes,Airways,No,Working Class,No,08/12/17,08/09/17,"East Nancymouth, NH 38929",754.5
fffe320032003600,Christina Onell,0.88,45.0,9.0,29714.0,Brass,124.61,93.22,Yes,No,No,Waterways,No,Working Class,Yes,02/18/16,02/14/16,"West Jaime, WY 34586",4656.73
fffe3200300039003000,Michael Medina,0.37,20.0,10.0,5952.0,Bronze,15.94,62.96,No,No,Yes,,No,Working Class,No,02/27/19,02/24/19,"Lisashire, MT 34410",612.98
fffe3800320032003800,Ramona Tatum,0.45,28.0,10.0,1218.0,Aluminium,6.16,22.43,No,No,Yes,Waterways,No,Working Class,No,05/12/18,05/15/18,"West Brian, IN 57440",302.74
fffe320032003500,Thelma Dean,0.87,19.0,8.0,2559.0,Brass,16.9,15.37,No,Yes,No,Roadways,No,Wealthy,No,03/25/19,03/25/19,"New Hannah, IN 67612",572.48
fffe3500310036003900,Sandra Lupien,0.34,,4.0,187.0,,4.42,20.31,Yes,No,No,Waterways,No,Working Class,,05/28/17,05/25/17,"New Lindsey, OK 16425",-197.08
fffe3600370032003700,Joshua Wilson,0.36,15.0,7.0,30563.0,Marble,57.01,89.34,No,Yes,No,Airways,No,Wealthy,No,08/04/17,08/07/17,FPO AA 46222,892.98
fffe3500300031003000,Dora Rudolph,,,6.0,86607.0,Marble,148.56,92.07,No,No,No,Roadways,No,Working Class,No,12/20/18,12/24/18,"Lake Christopher, MI 29178",499.57
fffe3800370036003700,Ruby Duley,0.94,4.0,4.0,51.0,Aluminium,3.9,24.61,Yes,Yes,Yes,Airways,No,Working Class,No,01/26/17,01/29/17,"North Robert, TN 49863",310.82
fffe3500360037003400,Norma Lawson,0.48,8.0,4.0,5164.0,Stone,22.36,99.71,No,No,Yes,Airways,No,Wealthy,No,02/25/17,02/26/17,"Port James, CA 87355",854.89
fffe3600370031003800,Archie Mckee,0.78,16.0,6.0,4197.0,Brass,27.09,22.29,No,No,No,Roadways,No,Working Class,No,08/12/15,08/12/15,APO AA 62895,476.85
fffe3300320037003500,Carolyn Bathke,0.82,9.0,5.0,857.0,Bronze,6.28,10.94,No,Yes,No,,No,Wealthy,Yes,08/02/18,07/29/18,"Danielland, WA 59477",-528.23
fffe3700310031003600,Vernon Carroll,0.18,30.0,13.0,34729.0,Brass,46.63,78.25,No,Yes,No,Airways,No,Working Class,No,12/03/16,12/05/16,"New Christopher, AK 87406",722.47
fffe3400350030003400,Lisa Schepis,0.24,46.0,20.0,1924.0,,6.25,10.84,Yes,Yes,No,,No,Wealthy,,12/27/16,12/28/16,"Ortegaville, NM 58106",207.71
fffe3400390031003200,Thomas Kennedy,0.56,5.0,,53.0,Aluminium,6.6,18.77,Yes,No,No,Waterways,No,Working Class,Yes,09/13/16,09/09/16,"Jenniferville, TN 65894",274.06
fffe3500310035003900,June Hernandez,0.11,50.0,13.0,55850.0,Bronze,80.19,30.52,No,No,No,,No,Working Class,,09/22/17,09/22/17,"Michaelside, HI 24163",464.66
fffe3900300033003300,Joseph Oliver,0.19,33.0,19.0,1370.0,Wood,4.19,22.31,No,No,No,Airways,No,Working Class,No,08/05/19,08/05/19,"East Robertmouth, AZ 08025",172.67
fffe3700370035003700,Jane Burke,0.44,23.0,8.0,819.0,Aluminium,5.64,23.82,No,No,Yes,Roadways,No,Wealthy,No,11/30/18,11/26/18,"New Melissafurt, TX 74796",-360.34
fffe3600320033003500,John Niemczyk,0.43,11.0,8.0,181.0,Wood,6.32,12.93,Yes,Yes,Yes,Airways,No,Working Class,No,09/28/17,09/30/17,"Lake Sarah, NM 00817",206.29
fffe3200330036003300,Ellen Hochstetler,0.59,8.0,5.0,2930.0,Marble,6.75,10.19,No,No,No,Airways,No,Working Class,No,12/13/16,12/13/16,"Kaisertown, HI 24134",259.93
fffe3100360036003300,Flora Pace,0.16,,16.0,938854.0,Stone,3816.71,81.25,Yes,Yes,Yes,Airways,No,Working Class,No,04/22/17,04/21/17,"Wrightside, SC 18719",12329.01
fffe3900370036003500,Howard Burkholder,0.16,17.0,7.0,7622.0,Brass,21.72,37.34,No,Yes,No,Roadways,No,Working Class,No,12/30/16,12/30/16,"Lake Michael, AK 42609",308.17
fffe3800330030003200,Consuelo Serna,0.75,16.0,6.0,2363.0,Bronze,13.67,18.21,No,No,No,Waterways,No,Working Class,No,03/26/19,03/29/19,"Port Melissastad, MI 54117",309.75
fffe3900310035003400,Herbert Wright,0.19,15.0,7.0,1230.0,Bronze,6.19,12.09,No,Yes,No,Roadways,No,Working Class,No,05/20/17,05/20/17,"Marksfurt, NY 86289",155.59
fffe3100370038003900,William Vanhorn,0.1,21.0,10.0,434.0,Wood,4.73,18.8,Yes,No,Yes,Waterways,No,Wealthy,,04/09/15,04/10/15,"Lake Tara, ME 93502",157.78
fffe3800360035003600,Lawrence Ament,0.87,3.0,2.0,118.0,Stone,6.45,10.35,No,No,No,Waterways,No,Wealthy,No,02/09/15,02/09/15,"Smithchester, CT 40764",408.9
fffe380039003300,Janette Kertis,0.35,20.0,,,Brass,9.45,28.9,No,No,No,Roadways,No,Working Class,No,07/25/17,07/22/17,"South Alexandra, MN 13109",377.2
fffe350038003800,Reginald Early,0.24,37.0,20.0,,Clay,15.32,61.53,No,No,Yes,Roadways,Yes,Wealthy,Yes,10/27/17,10/24/17,"Dawnland, DC 83175",718.64
fffe3400310030003100,Brenda Bailey,0.38,39.0,13.0,14380.0,Bronze,40.92,91.04,No,No,Yes,Roadways,No,Working Class,No,12/20/15,12/20/15,"Michaelview, DE 67209",1090.4
fffe3400340034003200,Irene Esparza,0.65,29.0,13.0,4841.0,,16.97,10.92,Yes,No,Yes,Waterways,Yes,Working Class,No,04/19/16,04/20/16,"North Tracyfort, CA 52875",378.67
fffe380033003200,Virginia Sawyer,0.37,9.0,,,Brass,5.59,23.06,No,No,No,Roadways,No,Working Class,No,02/03/19,02/02/19,"Port Amber, IN 99754",221.32
fffe3400360033003400,Sarah Julian,0.65,,,1232.0,Wood,3.95,22.53,Yes,No,Yes,,No,Working Class,,05/19/18,05/22/18,"Christophertown, CA 96400",575.17
fffe3400360038003100,Seth Golan,0.5,9.0,4.0,,Bronze,3.17,10.4,No,No,No,,No,Working Class,Yes,02/02/15,01/29/15,"Stevenmouth, MI 14396",178.4
fffe3900380032003500,Mary Fuentes,0.93,23.0,10.0,1044.0,Aluminium,3.41,17.34,No,Yes,No,Roadways,No,Wealthy,No,05/06/15,05/02/15,DPO AP 82384,783.26
fffe3400310033003700,Sheri Frederick,0.22,8.0,5.0,1063.0,Brass,6.45,10.04,Yes,Yes,Yes,,No,Wealthy,Yes,02/15/17,02/14/17,DPO AE 08197,238.05
fffe320039003300,Jamaal Cruz,0.47,,8.0,4480.0,Bronze,12.83,19.77,Yes,Yes,No,Airways,No,Working Class,Yes,01/27/16,01/28/16,"New Preston, CO 24338",352.98
fffe310031003700,Jean Ryan,0.97,9.0,4.0,4757.0,,28.48,18.0,No,No,No,Roadways,No,Working Class,No,07/06/17,07/03/17,DPO AP 67164,-478.06
fffe3600320036003300,Anne Evans,0.86,15.0,6.0,1753.0,,5.02,20.06,No,No,No,,No,Working Class,No,04/17/19,04/18/19,"East Brianville, UT 74931",483.41
fffe3800310035003900,Robbin Savage,0.4,17.0,6.0,132.0,Aluminium,6.39,12.63,No,No,No,Waterways,No,Working Class,No,09/20/18,09/20/18,"Websterport, MS 67099",165.52
fffe3100330038003900,Carlos Johnson,0.05,41.0,,61937.0,Bronze,43.55,61.64,Yes,Yes,No,,No,Working Class,No,12/05/15,12/01/15,"Murphyville, CO 72380",719.61
fffe3800300033003100,Jason Abbott,0.24,39.0,12.0,2252759.0,Stone,2899.8,27.98,No,No,No,Airways,No,Working Class,No,06/28/19,06/27/19,"South Aprilfort, NV 41384",7909.71
fffe3600310032003100,David Samuelson,0.61,17.0,10.0,,Clay,3.81,24.95,No,No,No,,Yes,Working Class,,08/22/18,08/21/18,"Camachoburgh, AK 20756",384.18
fffe3200330036003900,Patrick Lashley,0.6,16.0,8.0,7766.0,Brass,23.43,46.04,No,Yes,No,,No,Working Class,,03/15/18,03/11/18,"West Cody, AZ 52934",733.23
fffe3600320036003800,Mary Gore,0.14,9.0,4.0,2921.0,Marble,9.33,11.97,No,No,No,Airways,No,Working Class,No,07/10/16,07/14/16,"Lake Ashleyfort, VA 54597",165.65
fffe3900390031003800,Richard Alaniz,0.33,48.0,13.0,2065.0,Aluminium,9.6,24.31,No,No,Yes,Roadways,No,Wealthy,No,11/09/16,11/10/16,FPO AP 53103,393.47
fffe3400390030003000,Sheryl Mccann,0.64,15.0,8.0,155.0,Wood,4.15,20.99,Yes,No,No,,No,Wealthy,No,11/24/15,11/23/15,"West Megan, TX 78692",346.8
fffe3200370037003900,Thomas Lumley,0.25,34.0,15.0,2133251.0,Stone,4756.22,77.15,No,Yes,No,Roadways,No,Wealthy,No,07/24/16,07/26/16,"Wufurt, NJ 38865",17595.64
fffe3900370035003000,Daniel Weech,0.71,45.0,26.0,20346568.0,Stone,36882.7,52.48,No,No,No,Roadways,No,Working Class,No,03/05/17,03/03/17,"Mendozashire, NM 05279",214522.91
fffe3600330034003800,Floyd Bocook,,,13.0,,Stone,3488.18,29.59,Yes,Yes,Yes,,No,Wealthy,No,07/06/18,07/06/18,"East Christyburgh, GA 94952",89167.02
fffe3400300031003100,Kevin Barnett,,19.0,,339901.0,Stone,225.22,52.14,No,No,Yes,,No,Working Class,No,04/04/18,04/04/18,APO AA 15287,1477.05
fffe3300300038003800,David Angle,0.19,37.0,18.0,62557.0,Bronze,41.69,86.14,No,No,Yes,Waterways,No,Working Class,No,09/25/17,09/27/17,"East Matthewside, WA 31179",686.35
fffe3100310031003700,James Sewell,0.75,27.0,6.0,2155.0,Clay,3.36,24.48,No,Yes,Yes,,Yes,Wealthy,No,10/17/15,10/14/15,"Michaelton, MT 75369",852.59
fffe3700350033003200,Jose Frazier,0.08,19.0,8.0,6041.0,Brass,8.63,75.3,No,No,No,Roadways,No,Working Class,Yes,06/05/16,06/03/16,"South Joseph, OK 34271",415.12
fffe3800350034003700,Inez Curry,0.25,46.0,25.0,197267.0,Bronze,666.57,39.09,No,No,Yes,Roadways,No,Working Class,No,09/28/16,09/24/16,"Audreyfort, SC 87204",3384.91
fffe3300370033003900,David Morgan,0.2,26.0,17.0,3092040.0,Stone,3512.6,81.63,Yes,No,No,Waterways,No,Working Class,No,03/21/18,03/23/18,"Christophermouth, MS 82465",6346.01
fffe3100360034003400,Kimberly Bell,0.47,11.0,6.0,22371.0,Stone,11.83,67.02,No,Yes,Yes,Roadways,No,Working Class,No,11/21/17,11/17/17,"Adamsfurt, AL 84058",805.4
fffe3900370033003400,Mikel Buser,0.99,19.0,6.0,4416.0,Brass,41.7,24.14,Yes,No,Yes,Waterways,No,Wealthy,No,08/08/15,08/07/15,"North Cassandra, AR 47351",1677.39
fffe3800340033003500,Sidney Hicks,0.21,27.0,13.0,671.0,Aluminium,6.31,18.21,No,Yes,Yes,Roadways,No,Wealthy,No,10/07/15,10/04/15,"Markville, RI 66505",232.68
fffe3500310034003000,Larry Porter,0.8,54.0,24.0,5074949.0,Marble,27750.6,78.67,No,Yes,Yes,Roadways,Yes,Wealthy,Yes,05/27/17,05/27/17,"Lauraville, AL 82939",-236681.06
fffe390032003100,Clifton Cox,0.97,13.0,,58890.0,Stone,48.53,56.58,No,No,No,Waterways,No,Working Class,No,07/19/19,07/19/19,DPO AA 68068,1772.36
fffe340039003800,Rodrick Perkins,0.21,10.0,5.0,333.0,Clay,3.46,21.89,No,No,Yes,,Yes,Wealthy,,05/31/16,06/04/16,"Daniellechester, IA 71126",176.59
fffe3600380036003700,Nikole Parks,0.76,30.0,15.0,31074.0,Bronze,41.07,43.12,No,No,No,Roadways,No,Working Class,No,02/03/18,01/30/18,"East Maryport, TX 22070",1704.47
fffe3800360033003100,Racheal Beck,0.29,55.0,22.0,116670.0,Bronze,48.05,98.24,No,No,No,Roadways,No,Wealthy,No,01/20/15,01/16/15,"East Seanfurt, TN 37438",1313.11
fffe3500370035003000,Thomas Duesterhaus,0.44,53.0,11.0,80441.0,,211.28,96.78,No,No,Yes,Roadways,No,Wealthy,No,06/27/17,06/23/17,"Doyleshire, UT 05640",2357.36
fffe3300330038003300,Michael Fierro,,19.0,,289823.0,Stone,2449.93,33.5,Yes,No,No,Waterways,No,Working Class,No,11/30/16,12/01/16,"West Joel, WI 56742",6609.54
fffe3500360039003400,Ruth Deleon,0.88,16.0,7.0,,Marble,79.12,51.91,Yes,No,Yes,Waterways,No,Wealthy,No,02/15/17,02/17/17,"East Brittany, NE 69519",6157.88
fffe3100360031003300,Nicolas Matherly,0.22,16.0,7.0,3330.0,Brass,11.22,20.81,Yes,No,No,Waterways,No,Working Class,Yes,12/09/16,12/10/16,"South Bruceview, MA 51708",-205.17
fffe3900390038003700,James Berry,0.81,9.0,4.0,70.0,Wood,6.37,18.8,No,Yes,No,Airways,No,Working Class,Yes,11/07/17,11/05/17,"East James, TX 26324",-448.22
fffe3800370037003200,Annie Charron,0.65,4.0,4.0,78.0,Bronze,4.63,13.77,No,Yes,Yes,Roadways,No,Wealthy,Yes,04/16/18,04/16/18,"Cannonchester, TX 35002",-231.13
fffe3300340033003800,Joshua Eubank,0.22,42.0,10.0,692.0,Wood,5.89,24.42,Yes,Yes,No,Airways,No,Wealthy,,03/16/16,03/13/16,DPO AA 70974,273.84
fffe3300380034003000,Lynn Stremming,0.7,23.0,12.0,469.0,Wood,5.69,13.55,No,No,No,,No,Working Class,Yes,01/26/18,01/22/18,"North William, MT 01538",375.22
fffe3400360032003200,James Verch,0.51,42.0,8.0,22506.0,Bronze,57.88,75.42,No,No,No,,No,Working Class,No,11/26/17,11/25/17,"East Rodney, NC 89143",1386.88
fffe3400350039003400,William Ortiz,0.5,20.0,,,Brass,148.85,78.01,No,Yes,Yes,,No,Working Class,,11/23/18,11/22/18,"East Justinmouth, DE 74829",1391.75
fffe3600320037003900,Catherine Everhart,0.77,4.0,4.0,,Marble,3.02,21.72,No,Yes,No,Roadways,No,Wealthy,No,11/22/16,11/20/16,"East Kristine, TN 94236",338.74
fffe3200380035003000,Kelvin Hyppolite,0.86,14.0,,546.0,,6.12,17.33,No,Yes,No,,Yes,Working Class,,07/10/16,07/10/16,"South Allison, NC 13380",606.11
fffe3900370034003800,Darlene Eaton,0.59,25.0,10.0,24399.0,Brass,49.67,56.65,No,Yes,No,Roadways,No,Wealthy,No,05/31/18,06/04/18,"Kathleenport, AR 61567",1260.96
fffe380039003600,Paul Schaal,0.76,21.0,,486.0,Aluminium,3.35,21.94,No,No,Yes,Roadways,No,Working Class,No,08/19/15,08/23/15,APO AP 76941,419.73
fffe3400340034003700,Toni Mcnair,0.06,14.0,7.0,81092.0,Stone,117.88,61.96,Yes,Yes,No,,No,Working Class,No,10/10/16,10/14/16,"West Kimberly, IA 87595",702.58
fffe3200320039003500,Hugo Bice,0.4,22.0,8.0,180.0,,5.27,21.22,No,No,No,Roadways,No,Working Class,No,03/19/16,03/22/16,"Amyborough, NV 62116",198.19
fffe3900380034003200,Joseph Brooks,0.56,23.0,8.0,227096.0,Marble,437.58,39.31,Yes,Yes,Yes,Airways,No,Wealthy,No,04/27/16,04/25/16,"Bowenmouth, UT 39216",5353.38
fffe3400310036003900,Sara Gillman,0.84,21.0,7.0,505.0,Aluminium,4.96,17.24,No,Yes,Yes,,No,Wealthy,,10/01/16,09/30/16,"Jeremymouth, AZ 31782",592.04
fffe3400350037003700,Kelly Mcfadden,0.99,18.0,,7529.0,Brass,17.86,27.98,No,No,No,Roadways,No,Working Class,,04/04/17,03/31/17,"Ryanport, OR 24573",963.32
fffe330036003600,Kathleen Perry,0.89,27.0,,2255801.0,Stone,11025.79,88.52,Yes,Yes,No,Airways,No,Wealthy,No,06/22/18,06/18/18,"Dianafurt, UT 09467",91227.61
fffe3200390035003800,Gary Boone,0.15,5.0,4.0,69.0,Aluminium,4.1,10.23,No,No,No,Roadways,No,Working Class,No,01/14/18,01/13/18,"Michelestad, GA 13939",102.37
fffe3400340039003500,Fred Baptiste,0.71,,6.0,1718.0,Clay,10.76,19.83,Yes,No,Yes,,Yes,Wealthy,No,12/14/15,12/13/15,DPO AE 49892,623.26
fffe3500390031003200,Paul Craig,0.54,34.0,,1756625.0,Stone,2450.68,41.82,Yes,No,Yes,Waterways,No,Working Class,No,06/03/15,06/06/15,"New Jonathanfort, WA 82139",7197.8
fffe3400390031003500,Daniel Berti,0.22,8.0,5.0,14444.0,Stone,30.02,64.33,Yes,Yes,Yes,,No,Working Class,Yes,03/10/15,03/10/15,"Jonesshire, MS 25271",621.46
fffe3600340037003300,Stephanie Sanchez,0.17,18.0,6.0,166.0,Wood,3.76,11.72,Yes,No,No,Airways,No,Working Class,No,04/09/17,04/12/17,"Kellystad, CT 47079",104.81
